text	label	cer	pol	tense
골프패션 브랜드에 비하면 골프용품 브랜드는 이제야 환경에 관심을 갖기 시작했다.	0	1	2	0
하지만 실수요자 사이에서 6억원 이하 아파트는 여전히 선호도가 높다.	1	1	2	1
＂통마늘 20g 넣고요.＂	2	1	2	1
1965년 한일청구권협정으로 다 끝난 일에 한국이 국가 간 협정을 지키지 않는다며 한국 상품 수출규제로 역공했다.	0	1	2	0
지난 2018년 3월 삼성전자 평택사업장에서 30분간 정전 사고 발생으로 약 500억원 손실 발생했다.	0	1	2	0
한치 앞을 예상할 수 없는 금융위기의 파고 속에서 김 회장은 리스크 관리 강화를 주요 경영 원칙으로 내세웠다.	0	1	2	0
동거를 하는 남녀를 그렇게 불렀다.	0	1	2	0
1만명이 넘는 방문자수를 기록한 이번 전시회는 총 77개 작품을 넥슨 사옥을 그대로 구현한 메타버스 갤러리를 통해 체험할 수 있도록 구성됐다.	0	0	2	0
그 조치에 반발해 국내에 거주하던 상당수 중국인들이 한국을 떠났지만 서울 강남지역을 개발할 때 외국인 투기 열풍을 막고 그 지역을 온전히 우리 땅으로 개발할 수 있었다.	0	1	0	2
우주 기술은 로켓과 인공위성을 떠올리며 웅장하게 느낀다.	0	1	2	1
고속버스 표마저 못 구한다면 마지막 선택지는 자가 운전이다.	0	1	2	1
재건축 관리처분인가가 작년 말 몰린 것은 정부가 8·2 부동산 대책을 통해 올해부터 재건축초과이익환수제를 부활시킨 영향이다.	0	1	2	1
부천시는 ＇굴포천 물길연결사업＇이 국가사업으로 수용되면 한강~부천 상동유수지를 운행하는 50인승 수상버스 등을 배치할 계획이다.	3	1	0	1
＂느끼함을 잡을 청양고추 반 큰 술, 식초 반 큰 술, 다진 마늘 1 큰 술을 넣어 줍니다.＂	2	1	2	1
솔로 바이올리니스트 몸짓을 자세히 보면 그 단체가 표현하는 ＇사계＇의 컬러를 눈으로도 즐길 수 있다.	1	1	2	2
제작발표회에서 김승환 PD는 MBC ＇나는 가수다＇와의 차별성을 묻는 질문에 ＂우리는 배우와 가수가 함께 하는 무대＂라고 밝힌 뒤 ＂한 사람이 아닌 두 사람의 듀엣과 작곡가까지 협동해야 하기 때문에 화합을 특별히 강조하게 될 것＂이라고 설명했다.	0	1	2	0
넷마블 박영재 사업그룹장은 “세븐나이츠 IP의 완성형으로 개발 노하우와 서비스 역량을 집대성했다”라며 “국내 서비스를 시작으로 빠르게 글로벌 진출에 나설 예정으로 글로벌 IP로 재도약하겠다”라고 밝혔다.	0	1	2	0
`고구마도 마찬가지입니다.`	2	1	2	1
하지만 재능과 역량이 성과와 직접적인 관계가 없다는 것이 리더십 연구의 공통적 결론이다.	0	1	2	1
＂자, 그럼 이제 소금물이 잘 들어가도록 구멍을 낼 건데요.＂	2	1	2	2
정확한 지역명은 ＇칸 호아＇다.	0	1	2	1
＂색깔도 아주 신선하고 보기만해도 활력이 넘치는 주스인 것 같아요.＂	2	1	2	1
이 탓에 지난해 1~3분기 당기순이익은 155억원으로 전년 같은 기간 8분의 1 수준에 그쳤다.	0	1	2	0
이어 ＂장르 구분을 뛰어넘는, 계급투쟁에 관한 이야기인 기생충은 AMPAS 회원들이 오스카의 미래를 품는 동시에 오래된 전통을 고수하도록 했다＂고 분석했다.	0	1	2	0
이번에도 ＇고용 연장＇ 발언 다음날 월간 고용동향이 발표됐다.	0	1	2	0
인구(작년 말 현재 26만5000명)가 계속 줄고 있는 지방 도시에 요즘 같은 ＇아파트 불장＇이 도무지 이해가 되지 않았다.	0	1	1	0
올해부터 모든 공무원은 분기마다 월별 연가사용 계획서를 의무 제출해야 하고, 부서장은 소속 부원 휴가가 편중되지 않도록 조정·결재해야 한다.	0	1	2	1
당시 트럼프는 경쟁자인 힐러리 클린턴보다 총 유권자 투표에선 대략 300만표 뒤졌지만 선거인단 수에서는 304대227로 이겼다.	0	1	2	0
＂그래서 무를 넣어서 오독오독 씹는 맛과 감칠맛을 더했어요.＂	2	1	2	1
＂과연 순서대로 외웠을지 김** 씨 암송 시작해 주세요.＂	2	1	2	1
가치 소비와 미니멀리즘 그리고 지속 가능성을 추구하는 이성적인 나와, 반짝이는 물건을 ＇플렉스＇하며 스트레스를 날려 버리고 싶은 나의 감정적 동굴이 존재한다.	0	1	2	1
소니는 콜라를 이용해 휴대용 음악기기를 재생하는 기술을 연구 중이다.	0	1	2	1
회사에서 제공하는 복지는 또 어떤가.	2	1	0	1
한강하구와 곡릉천이 한눈에 내려다보이는 경기도 파주시 탄현면법흥리 한 아파트 뒤편 절개지, 이곳에 수리부엉이 가족이 6년 전부터 터를 잡고 서식 중이다.	1	1	0	1
대출업체의 가장 중요한 업무는 고객의 신용도 파악과 문제 발생 시의 자금 회수다.	0	1	2	1
비즈니스 미팅은 명함을 주고받으면서부터 시작된다.	1	1	2	2
《고금소총》에는 그가 여색을 밝혀 평생에 천 명을 채우겠다고 늘 호언장담하고 다녔다는 이야기가 전해진다.	0	1	2	1
그러지 않으면 이미 최저 수준인 곡물자급률은 더 낮아지고, 수입 농산물 의존도는 더욱 높아질 것이다.	3	0	2	2
정부와 기관이 무너지고 세계는 폭력과 혼돈의 시대로 접어들어 미래는 불투명해질 것이다.	3	0	0	2
사대부들로부터 성군으로 추앙받던 조선 제9대 왕 성종도 궐 밖으로 자주 행차하여 입방아에 올랐다.	0	1	2	0
＂다음은 감칠맛이 꽉 찬 동치미무로 만드는 새콤하고 고소한 동치미무무침 비법 알려 드릴게요.＂	2	1	2	2
중국 주식 직구는 어렵지 않다.	1	1	1	1
신한생명의 당기순이익은 1239억원으로 전년대비 5.5% 감소했다.	0	1	2	0
투수가 던지는 공 자체가 타자를 속이기 위한 하나의 방편이다.	1	1	0	1
＂그럼 언제까지 두고 먹을 수 있어요?＂ 	2	1	0	2
단종된 갤럭시노트7은 출고가가 약 100만원에 육박했던 기기다.	0	1	2	1
이는 과거 2008년 글로벌 금융위기 본격화 직전과 비슷한 수준이다.	0	1	2	1
아마존에서 일한 경험을 살려 직접 창업에 나선 사례도 눈에 띈다.	0	1	2	1
`먼저 깨끗이 씻어서 말린 대추를 준비하고요.`	2	1	2	1
이혼상담을 통해 실력 있고 믿을 수 있는 전문가와 함께 현재의 상태를 진단 해보고 현명한 해결책을 찾아보는 것도 이혼상담이 꼭 필요한 중요한 이유라는 사실을 명심하자.	2	1	2	1
영국인들이 인도와도 바꾸지 않겠다고 외친 대문호 셰익스피어의 작품들을 살펴봐도 그렇다.	1	1	2	1
당시 국제 구리값은 2004년 t당 2868달러에서 2007년 10월 20일 기준 7981달러로 네 배 가까이 올라 있었다.	0	1	2	0
이뿐만 아니라 미국 의원들, 언론, 일반 유권자들 모두 북한을 사실상 핵보유국가로 인정하는 타협이 조만간 불가피하다는 쓰라린 사실을 아직 깨닫지 못했다.	0	1	1	1
이에 따라 인구 자연증가율(인구 1000명당 출생률-사망률)은 -0.4%를 기록해 관련 통계가 집계되기 시작한 1983년 이후 같은 달 기준 사상 첫 마이너스로 떨어졌다.	0	1	2	1
서병수 국민의힘 의원은 유류세를 최대 100%까지 감면할 수 있도록 인하폭을 변경하는 내용을 담은 교통·에너지·환경세법과 개별소비세법 개정안을 대표발의한 바 있다.	0	1	2	0
따지고 보면 2018년 김 위원장이 비핵화 의지를 보여 시작된 남북·미북의 잇단 정상회담과 북핵 실무협상은 위장된 평화 공세에 불과했다.	1	1	2	0
`느타리는 볶아 먹어도 맛있고 찌개에 넣어 먹어도 좋고 정말 안 어울리는 요리가 없는 것 같아요.`	2	1	2	1
＂양파는 수분이 많은 채소라 말리는데 시간이 오래 걸리거든요.＂	2	1	2	2
높은 집값이 시민의 결혼과 출산을 막는 요인으로 작용했다고 본 것입니다.	2	1	2	0
동평구의 모델인 ＇헬싱키 프로세스＇도 유럽이 평화를 구가하던 때가 아니라 대립과 불신으로 심각하게 분열됐던 시기에 대화와 협력의 공간을 만들어 신뢰 구축에 기여하지 않았는가.	2	1	2	0
JW홀딩스 손자회사인 JW바이오사이언스가 올 들어 강남세브란스병원에 공급한 X선 방식 혈액방사선조사기 ＇상그레이(SANGRAY)＇가 그것이다.	0	1	2	1
만 21일인 6월 6일 참매 새끼는 제법 맹금류의 위용을 갖추고 있었다.	1	1	0	0
＂장내 유해균이 많아지면서 위에 산이 정체되면서 역류하다 보니까 호흡기를 자극해서 기침이나 역류성 식도염까지 발생할 위험이 있구요.＂	2	1	2	1
그래서 이번 식량 지원을 계기로 진보와 보수 정부를 넘어서는 인도적 지원의 원칙을 정해야 한다.	1	1	0	2
그들은 대형 사회적 이슈가 생기면 당 중앙 쪽으로 곁눈질부터 한다.	0	1	2	1
개국 이래 아리랑 TV는 국제 위성망을 개척하고, 각국의 1383개 케이블방송국과 파트너 계약을 체결해 현재 188개국 1억 3000만 가구를 확보, 해외 홍보 방송을 위한 견실한 방송망을 구축했다.	1	1	2	0
＂그런 결정을 내릴 정도로 나는 미치지 않았다.＂	2	1	1	1
그 대신 부모 재력에 의존하지 않고 스스로 인생을 개척하고자 노력하는 젊은이에게 그들의 능력을 발휘할 수 있는 기회의 문을 활짝 열어줘야 한다.	1	1	2	2
＂사태족발에 감칠맛까지 쏙쏙 배니까 사시사철 별미로 즐기기 딱이죠.＂	2	1	2	1
그러니 후이늠 나라의 모든 동물이 야후를 싫어한다.	0	1	2	1
이런 분위기는 두 가지 위험을 낳는다.	1	1	2	1
＂아 글쎄 화장실에서 소피를 보고 손을 씻었는데 수건이 없지 머이가, 그때 즐라도 사람이 나를 알아보고 흰 속옷을 내밀어 내 고맙게 닦았지 뭐이가.＂	2	1	2	0
시장이 커져야 기업이 성장하고 더 많은 고용을 창출할 수 있다.	1	0	0	2
유튜브 채널로 어떻게 영어 공부를 시작해야 할지 모르겠다면 해당 채널이 자신의 관심 분야를 다루고 있는지, 또 어느 정도 정확한 자막을 제공하는지 등 몇 가지 기준점을 정하고 채널을 구독하도록 하자.	2	1	2	1
삼성LED는 세종시에 조명엔진 생산기지를 만들어 연산 1억대 규모의 생산능력을 확보해 차세대 조명산업의 경쟁력을 확보한다는 계획이다.	0	1	2	1
＂사람들이 대를 이어 살아간다는 것, 역사라는 드라마 속에서 개인은 아무리 작은 존재라도 역사의 대를 이어주는 한몫을 한다.＂	2	1	2	1
이 게임은 다수의 이용자가 동시에 참여해 최후의 생존자를 가리는 일종의 서바이벌 형태의 슈팅게임이다.	0	1	2	1
서울아산병원은 ＂완전내시경적 관상동맥우회술을 통하면 통증 및 수술에 따른 부작용, 회복기간 단축이 가능하며 수술 부위를 10~15배 크기로 확대한 영상을 통해 내흉동맥을 채취할 수 있어 치료성적도 좋아진다＂고 설명했다.	1	1	2	0
직후 국토부 홈페이지 상단에 ＂＇타다＇가 더 많아지고 다양해집니다＂라는 홍보글을 올려 기업을 조롱한다는 논란에도 휩싸였다.	0	1	2	0
그러나 이강숙 총장은 재임 10년간 한예종의 기틀을 세우고 전문 예술인 수천 명을 키웠다.	0	1	2	0
그러나 A는 끝내 질문 기회를 얻지 못했다.	0	1	1	0
＂하아 엄지 천국이네요.＂	2	1	2	1
세금을 떼고 절반을 사회에 기부하면 실제로 손에 쥐는 금액은 생각보다 적을 수도 있을 것이다.	3	0	0	2
＂그래서 정중앙 말고 옆을 찌르면 통증은 줄이고 채혈은 더 쉽게 할 수 있습니다.＂	2	1	2	2
최저임금 심의가 5일 시작됐다.	0	1	2	0
이 못난 아우와 박사님을 존경했던 제자, 후배그룹이 형의 못다 펼친 이상들을 하나하나 실현시키겠습니다.	2	1	2	2
2016년 영국 이코노미스트가 발표한 스웨덴의 중산층 비율은 86%에 이른다.	0	1	2	1
이어 원장은 ＂사람마다 환약을 먹었을 때 나타나는 초기 적응증상이 다를 수 있기 때문에 거부감 없이 편안하게 한방다이어트에 적응할 수 있도록 하는 것이 중요하다.＂고 강조한다.	1	1	2	1
승무원과 승객은 더 편리한 조종 시스템과 더 넓은 기내 공간에서 편안한 비행을 즐기고 항공사는 더 많은 이익을 가져 가는 미래 항공시장의 선두에 B777X 시리즈가 있다.	0	1	2	1
신뢰 회복을 위해 감정원 표본 공개는 물론 평가방식 개선이 절실하다.	1	1	2	1
결국 인간의 잠재성과 가치를 깨우는 열쇠는 외적 요소가 아니라, 오롯이 자신을 향한 시간을 통한 내재된 가치의 발견이라는 사실이다.	0	1	2	1
유독 국내에서는 화이트 팬츠를 여성들만 입는 아이템이라고 생각하고 꺼리는 경향이 강하지만 실은 그렇지 않다.	1	1	1	1
또한 어떤 사람들은 자유민주주의가 변하고 있다고 한다.	1	1	2	1
`뱃살이 많으면 왜, 만성 염증이 많은 걸까요?`	2	1	0	1
층향이 좋은 아파트는 매물 호가가 6억원을 넘었지만, 아직 같은 평형을 5억9000만~6억원에 내놓겠다는 집주인이 남아 있다.	0	1	2	1
＂계속해서 씨앗을 제거한 체리를 반으로 잘라 올려줍니다.＂	2	1	2	1
대전통영 간 고속도로가 생겼지만 서울에서 천 리 길 진주라 가깝지만은 않다.	0	1	1	1
여당인 더불어민주당이 전 당원 투표를 실시했다.	0	1	2	0
철저한 소독도 물론 중요하다.	1	1	2	1
그러다 사건이 줄어들고 당사자 의식이 희박해지면서 기술은 점점 잊혀 갔다.	0	1	2	0
＂두 개를 같이 넣으면 다양한 맛이 섞여서 더 맛있겠네요.＂	2	1	2	2
‘미르M’의 핵심 성장 시스템 ‘만다라’의 경우 전투에 특화된 뱅가드의 길을 선택할 수 있는 전투 만다라와 모험과 채집을 통해 기술을 향상하는 배가본드의 길을 택할 수 있는 장인 만다라로 구분된다.	0	1	2	1
SK커뮤니케이션즈는 우리나라 소셜네크워크의 효시 격인 싸이월드 서비스의 내공을 살려 이달 중 ＇네이트 콘택트＇을 출시한다.	0	1	2	1
일자리 창출성과 점수 비중이 높다보니 올해 추락하는 경기에 ＇악전고투＇한 경제부처들은 기대보다 못한 성적표를 받았다.	0	1	2	0
`특히 노년이 되면 무리가 갈 수 있는 무릎이나 관절에 힘이 들어가지 않고 간단하게 근육을 키울 수 있다는 점에서 정말 쉽고, 편하고, 그러면서 효과는 확실하게 보는 그런 운동이라고 할 수 있죠.`	2	1	2	1
그럼에도 정작 서울의 빅5병원은 왓슨에 대해 시큰둥하다.	0	1	2	1
탈북 동포를 대상으로 한 설문조사 결과를 보면 순수 계획경제에서 소득을 획득하는 사람보다 시장경제에서 돈을 벌어들이는 사람이 더 많아졌다.	0	1	2	1
청년희망적금과 달리 S&P500 추종 ETF는 납입 한도도 무제한이다.	0	1	2	1
